date,ticker,open,close,volume,daily_return_pct,market_direction
10-19-2015,XLY,34.907546911477084,35.171356201171875,9857400,0.7557,green
10-20-2015,XLY,35.12217146216498,35.12664031982422,10027600,0.0127,green
10-21-2015,XLY,35.21606597076753,34.97014236450195,10024800,-0.6983,red
10-22-2015,XLY,35.18922424804678,35.4306755065918,16455000,0.6862,green
10-23-2015,XLY,35.9225156613927,35.60505294799805,15790200,-0.8837,red
10-26-2015,XLY,35.61847828078412,35.8554573059082,12050000,0.6653,green
10-27-2015,XLY,35.770499087263985,35.685543060302734,8942400,-0.2375,red
10-28-2015,XLY,35.82414864158315,36.02535629272461,22715800,0.5617,green
10-29-2015,XLY,35.97617415665601,36.12820053100586,9449600,0.4226,green
10-30-2015,XLY,36.19975136442378,36.2042236328125,15542200,0.0124,green
11-02-2015,XLY,36.33387245661818,36.3696403503418,15470000,0.0984,green
11-03-2015,XLY,36.329405678586745,36.50825881958008,14567000,0.4923,green
11-04-2015,XLY,36.57085926500246,36.27128219604492,12531800,-0.8192,red
11-05-2015,XLY,36.32493649147708,36.40095138549805,13929400,0.2093,green
11-06-2015,XLY,36.30704899452905,36.405418395996094,13186400,0.2709,green
11-09-2015,XLY,36.23550866288319,35.904632568359375,14019200,-0.9131,red
11-10-2015,XLY,35.85545147533869,36.24445343017578,14662800,1.0849,green
11-11-2015,XLY,36.320470724365194,36.02983474731445,14173400,-0.8002,red
11-12-2015,XLY,35.806259858019914,35.69447708129883,12151400,-0.3122,red
11-13-2015,XLY,35.46644536775434,34.75550842285156,22754400,-2.0045,red
11-16-2015,XLY,34.61690525855117,35.175819396972656,14766400,1.6146,green
11-17-2015,XLY,35.35019613625435,35.24288558959961,14904600,-0.3036,red
11-18-2015,XLY,35.341235946866135,35.846492767333984,14275200,1.4297,green
11-19-2015,XLY,35.873330221075044,35.891212463378906,11370400,0.0498,green
11-20-2015,XLY,36.16397784992611,36.32047653198242,11129800,0.4327,green
11-23-2015,XLY,36.378601233015075,36.454612731933594,8344000,0.2089,green
11-24-2015,XLY,36.16844124228903,36.37859344482422,9090800,0.581,green
11-25-2015,XLY,36.445664696665226,36.56191635131836,7406400,0.319,green
11-27-2015,XLY,36.57084668310338,36.427764892578125,4565200,-0.3912,red
11-30-2015,XLY,36.552984424531324,36.119266510009766,17294000,-1.1865,red
12-01-2015,XLY,36.316006022599865,36.490386962890625,16374800,0.4802,green
12-02-2015,XLY,36.54403229016987,36.17291259765625,12527000,-1.0155,red
12-03-2015,XLY,36.32493051576124,35.62740707397461,19657800,-1.9202,red
12-04-2015,XLY,35.757084054806114,36.31599807739258,14064400,1.5631,green
12-07-2015,XLY,36.26234800918398,36.163978576660156,13070800,-0.2713,red
12-08-2015,XLY,35.85991708495607,36.05665588378906,12167000,0.5486,green
12-09-2015,XLY,35.985128197238964,35.59612274169922,19471600,-1.081,red
12-10-2015,XLY,35.69449576052297,35.71685028076172,9460200,0.0626,green
12-11-2015,XLY,35.2473577050178,34.9030647277832,20208400,-0.9768,red
12-14-2015,XLY,34.925429152139905,35.08192443847656,29916000,0.4481,green
12-15-2015,XLY,35.439621144009855,35.2741813659668,15957600,-0.4668,red
12-16-2015,XLY,35.52010182132466,35.8643913269043,24149400,0.9693,green
12-17-2015,XLY,35.86886670211407,35.2741813659668,18449200,-1.6579,red
12-18-2015,XLY,35.21356664357237,34.719688415527344,30106000,-1.4025,red
12-21-2015,XLY,34.95315692414091,34.89479064941406,14178000,-0.167,red
12-22-2015,XLY,35.074385137391566,35.15071105957031,13465800,0.2176,green
12-23-2015,XLY,35.24499954237208,35.33030700683594,12049600,0.242,green
12-24-2015,XLY,35.27194645546397,35.23603057861328,3823600,-0.1018,red
12-28-2015,XLY,35.1462126783772,35.3258056640625,8111800,0.511,green
12-29-2015,XLY,35.54133933720516,35.734397888183594,11480400,0.5432,green
12-30-2015,XLY,35.7074349301503,35.447025299072266,6437800,-0.7293,red
12-31-2015,XLY,35.280917333343524,35.09234619140625,13160400,-0.5345,red
01-04-2016,XLY,34.47274775311617,34.49070739746094,26800800,0.0521,green
01-05-2016,XLY,34.52213050335065,34.445804595947266,14849800,-0.2211,red
01-06-2016,XLY,33.942953297519715,34.10907745361328,20230800,0.4894,green
01-07-2016,XLY,33.43111932378194,33.40867233276367,25290400,-0.0671,red
01-08-2016,XLY,33.678050422187475,33.049476623535156,21595400,-1.8664,red
01-11-2016,XLY,33.247041316369184,33.309898376464844,26465400,0.1891,green
01-12-2016,XLY,33.54335158434115,33.67804718017578,17474200,0.4016,green
01-13-2016,XLY,33.81723729387606,32.54213333129883,29861000,-3.7706,red
01-14-2016,XLY,32.60947629388092,32.77560043334961,31838800,0.5094,green
01-15-2016,XLY,31.922549244228072,32.102142333984375,29103000,0.5626,green
01-19-2016,XLY,32.45682245927193,32.223350524902344,23245200,-0.7193,red
01-20-2016,XLY,31.76089963170659,31.940492630004883,42886400,0.5655,green
01-21-2016,XLY,32.03926984292929,32.34906768798828,31888400,0.9669,green
01-22-2016,XLY,32.87438065740447,32.91478729248047,14370200,0.1229,green
01-25-2016,XLY,32.91029065129723,32.537635803222656,14296800,-1.1323,red
01-26-2016,XLY,32.658869741051085,33.01356506347656,15900200,1.0861,green
01-27-2016,XLY,32.955200621508716,32.49723815917969,21285400,-1.3897,red
01-28-2016,XLY,32.90580918205878,32.91478729248047,20804400,0.0273,green
01-29-2016,XLY,32.74865726854176,33.273963928222656,23052600,1.6041,green
02-01-2016,XLY,33.08091878327534,33.47602081298828,16598800,1.1944,green
02-02-2016,XLY,33.24704012992603,32.82499694824219,18097800,-1.2694,red
02-03-2016,XLY,33.13477498369054,32.73966979980469,26703600,-1.1924,red
02-04-2016,XLY,32.636416765552916,32.551109313964844,19875600,-0.2614,red
02-05-2016,XLY,32.407425846662605,31.500486373901367,25646800,-2.7986,red
02-08-2016,XLY,31.154782015434133,30.88988494873047,26352000,-0.8503,red
02-09-2016,XLY,30.49477888621295,30.840496063232422,28947400,1.1337,green
02-10-2016,XLY,30.86743014575515,30.78661346435547,26574400,-0.2618,red
02-11-2016,XLY,30.34660517526888,30.768648147583008,27130600,1.3907,green
02-12-2016,XLY,31.1053922848446,31.334373474121094,21854400,0.7361,green
02-16-2016,XLY,31.79682210183341,32.0931510925293,20940800,0.9319,green
02-17-2016,XLY,32.429873279137176,32.78456497192383,19549400,1.0937,green
02-18-2016,XLY,32.80253742656528,32.569068908691406,13948400,-0.7117,red
02-19-2016,XLY,32.36254507527278,32.658870697021484,15183200,0.9156,green
02-22-2016,XLY,32.95070096711148,33.291927337646484,11290000,1.0356,green
02-23-2016,XLY,33.197639702247635,33.10784149169922,12913400,-0.2705,red
02-24-2016,XLY,32.83397042482388,33.30091094970703,21643200,1.4221,green
02-25-2016,XLY,33.33683439112119,33.63316345214844,11096400,0.8889,green
02-26-2016,XLY,33.84867249070825,33.59724426269531,13932600,-0.7428,red
02-29-2016,XLY,33.6062109245233,33.4221305847168,17485600,-0.5478,red
03-01-2016,XLY,33.71396365926369,34.30662155151367,18691600,1.7579,green
03-02-2016,XLY,34.248258320874385,34.27519607543945,15275600,0.0787,green
03-03-2016,XLY,34.21684314631991,34.47725296020508,19038800,0.7611,green
03-04-2016,XLY,34.49519275378507,34.445804595947266,15493400,-0.1432,red
03-07-2016,XLY,34.2662284811516,34.29765701293945,14871000,0.0917,green
03-08-2016,XLY,34.095610912665855,34.028263092041016,12680000,-0.1975,red
03-09-2016,XLY,34.1584648042143,34.09560775756836,13489400,-0.184,red
03-10-2016,XLY,34.25724901464435,34.1809196472168,16120800,-0.2228,red
03-11-2016,XLY,34.46825600775452,34.70621871948242,11387200,0.6904,green
03-14-2016,XLY,34.60744420293239,34.836421966552734,11000600,0.6616,green
03-15-2016,XLY,34.616424426702274,34.82744598388672,8999200,0.6096,green
03-16-2016,XLY,34.78703106964013,35.110294342041016,14508600,0.9293,green
03-17-2016,XLY,35.03396915920686,35.15968322753906,12321600,0.3588,green
03-18-2016,XLY,35.22326046681055,35.20522689819336,19413000,-0.0512,red
03-21-2016,XLY,35.196210340165706,35.22325897216797,8098800,0.0769,green
03-22-2016,XLY,34.97079342215259,35.164649963378906,8984600,0.5543,green
03-23-2016,XLY,34.997843975377684,34.91669464111328,17044000,-0.2319,red
03-24-2016,XLY,34.632658841580465,34.96176528930664,13916200,0.9503,green
03-28-2016,XLY,35.01136610793749,35.119564056396484,10265200,0.309,green
03-29-2016,XLY,35.069972843087754,35.4757194519043,10979200,1.157,green
03-30-2016,XLY,35.61999201859954,35.701141357421875,10548400,0.2278,green
03-31-2016,XLY,35.6470286665176,35.660552978515625,10140800,0.0379,green
04-01-2016,XLY,35.43513750037434,35.809326171875,16283600,1.056,green
04-04-2016,XLY,35.84988830423636,35.52980041503906,18943600,-0.8929,red
04-05-2016,XLY,35.34949366648245,35.22776794433594,17096000,-0.3443,red
04-06-2016,XLY,35.27285207367714,35.56138229370117,13554200,0.818,green
04-07-2016,XLY,35.41711714028819,35.1601448059082,10346800,-0.7256,red
04-08-2016,XLY,35.3044032936867,35.106040954589844,10318600,-0.5619,red
04-11-2016,XLY,35.21423855369813,34.97529983520508,11742000,-0.6785,red
04-12-2016,XLY,34.98431116059747,35.24128341674805,11502600,0.7345,green
04-13-2016,XLY,35.4486752836005,35.737205505371094,10081000,0.8139,green
04-14-2016,XLY,35.75974832626474,35.737205505371094,6924600,-0.063,red
04-15-2016,XLY,35.74170637053781,35.83638000488281,8599400,0.2649,green
04-18-2016,XLY,35.83638927162356,36.17451095581055,8926000,0.9435,green
04-19-2016,XLY,36.21958743060659,35.97614288330078,8545600,-0.6721,red
04-20-2016,XLY,36.066314810583336,36.02123260498047,9571000,-0.125,red
04-21-2016,XLY,36.11589415471679,35.894989013671875,8285400,-0.6117,red
04-22-2016,XLY,35.91302855329003,35.82286071777344,9460000,-0.2511,red
04-25-2016,XLY,35.755224838747274,35.863426208496094,7794400,0.3026,green
04-26-2016,XLY,35.926538236165534,35.94907760620117,7797000,0.0627,green
04-27-2016,XLY,35.93105884467531,35.913028717041016,11423200,-0.0502,red
04-28-2016,XLY,35.737200998798244,35.52531433105469,14600800,-0.5929,red
04-29-2016,XLY,35.8183384298154,35.705631256103516,16799000,-0.3147,red
05-02-2016,XLY,35.80481738762407,36.2060546875,13296000,1.1206,green
05-03-2016,XLY,35.9355637252258,35.8724479675293,11558600,-0.1756,red
05-04-2016,XLY,35.57940709649903,35.710147857666016,12876400,0.3675,green
05-05-2016,XLY,35.69662394327152,35.480224609375,12589600,-0.6062,red
05-06-2016,XLY,35.40809827705454,35.7417106628418,10783400,0.9422,green
05-09-2016,XLY,35.72818938441247,35.84089660644531,10433000,0.3155,green
05-10-2016,XLY,35.944595060519106,36.30074691772461,9664600,0.9908,green
05-11-2016,XLY,35.949098711336966,35.570404052734375,12233600,-1.0534,red
05-12-2016,XLY,35.70563731112483,35.63801574707031,11206600,-0.1894,red
05-13-2016,XLY,35.46220594919292,35.21424865722656,15204000,-0.6992,red
05-16-2016,XLY,35.18718874414408,35.435142517089844,9211400,0.7047,green
05-17-2016,XLY,35.38104897793699,35.03390884399414,13086400,-0.9811,red
05-18-2016,XLY,34.79497610439746,34.8310432434082,22648200,0.1037,green
05-19-2016,XLY,34.67774711845581,34.79947280883789,15667200,0.351,green
05-20-2016,XLY,34.8400639646984,35.02941131591797,7816200,0.5435,green
05-23-2016,XLY,34.97979605379306,34.90766525268555,8505000,-0.2062,red
05-24-2016,XLY,35.04292912703974,35.32695007324219,7983000,0.8105,green
05-25-2016,XLY,35.35399744683092,35.52080535888672,8707800,0.4718,green
05-26-2016,XLY,35.619985722645396,35.592933654785156,7008000,-0.0759,red
05-27-2016,XLY,35.647024121045625,35.75973129272461,6424200,0.3162,green
05-31-2016,XLY,35.81385025065396,35.72368240356445,8326000,-0.2518,red
06-01-2016,XLY,35.55687624835455,35.701141357421875,7535600,0.4057,green
06-02-2016,XLY,35.60195275082363,35.899497985839844,8115800,0.8358,green
06-03-2016,XLY,35.76875828646815,35.665069580078125,11311000,-0.2899,red
06-06-2016,XLY,35.70563850828142,35.75522994995117,8200000,0.1389,green
06-07-2016,XLY,35.75523022630304,35.800315856933594,8651400,0.1261,green
06-08-2016,XLY,35.8138479738139,35.84089660644531,7903200,0.0755,green
06-09-2016,XLY,35.656039181377984,35.75973129272461,13162200,0.2908,green
06-10-2016,XLY,35.475715451704126,35.38554763793945,9627000,-0.2542,red
06-13-2016,XLY,35.32243693597219,35.19169616699219,12032600,-0.3701,red
06-14-2016,XLY,35.10604886404276,35.101539611816406,16195400,-0.0128,red
06-15-2016,XLY,35.128587464911604,35.200721740722656,11271800,0.2053,green
06-16-2016,XLY,35.03389668977893,35.313411712646484,12764600,0.7978,green
06-17-2016,XLY,35.357305409718855,35.25777053833008,17119400,-0.2815,red
06-20-2016,XLY,35.529235956143594,35.57447814941406,7944400,0.1273,green
06-21-2016,XLY,35.678535643369806,35.493038177490234,5798600,-0.5199,red
06-22-2016,XLY,35.52019098166541,35.443275451660156,8207200,-0.2165,red
06-23-2016,XLY,35.76901841553889,35.79164123535156,8882400,0.0632,green
06-24-2016,XLY,34.53388851986533,34.46149826049805,30696400,-0.2096,red
06-27-2016,XLY,34.14027525928445,33.82809829711914,21702000,-0.9144,red
06-28-2016,XLY,34.22172063149113,34.502227783203125,15721200,0.8197,green
06-29-2016,XLY,34.913934905963615,35.058712005615234,14107600,0.4147,green
06-30-2016,XLY,35.16729048185593,35.31658935546875,13423600,0.4245,green
07-01-2016,XLY,35.35278137953373,35.68305587768555,14260200,0.9342,green
07-05-2016,XLY,35.461370474267525,35.39350891113281,14635200,-0.1914,red
07-06-2016,XLY,35.248732614421854,35.69663619995117,15561200,1.2707,green
07-07-2016,XLY,35.64234320182574,35.850460052490234,18485600,0.5839,green
07-08-2016,XLY,36.0811972504087,36.47481155395508,14822800,1.0909,green
07-11-2016,XLY,36.6738742836815,36.68744659423828,8862000,0.037,green
07-12-2016,XLY,36.80508153954203,36.83222961425781,9772000,0.0738,green
07-13-2016,XLY,36.88198891590072,36.65125274658203,7310800,-0.6256,red
07-14-2016,XLY,36.92271006198852,36.80055236816406,6812000,-0.3308,red
07-15-2016,XLY,36.97700545104868,36.6376838684082,6967400,-0.9177,red
07-18-2016,XLY,36.72365376038791,36.77794647216797,5550000,0.1478,green
07-19-2016,XLY,36.57887440318221,36.710079193115234,5273600,0.3587,green
07-20-2016,XLY,36.80960653366713,36.86389923095703,4902000,0.1475,green
07-21-2016,XLY,36.85937196144987,36.76436233520508,4869400,-0.2578,red
07-22-2016,XLY,36.800542335826705,36.918174743652344,5059200,0.3196,green
07-25-2016,XLY,37.02224337230616,36.97700119018555,6260400,-0.1222,red
07-26-2016,XLY,36.94533464305491,36.931758880615234,9975400,-0.0367,red
07-27-2016,XLY,37.04033802022477,36.81864547729492,8590200,-0.5985,red
07-28-2016,XLY,36.719116340129524,36.886512756347656,6317800,0.4559,green
07-29-2016,XLY,36.836758247514574,36.92724609375,7992600,0.2456,green
08-01-2016,XLY,36.92723896691365,36.986053466796875,5500400,0.1593,green
08-02-2016,XLY,37.01319795565679,36.43408966064453,8493400,-1.5646,red
08-03-2016,XLY,36.31194776100851,36.53816223144531,7744000,0.623,green
08-04-2016,XLY,36.47027879960323,36.52004623413086,4480600,0.1365,green
08-05-2016,XLY,36.73722120728051,36.90462112426758,7037200,0.4557,green
08-08-2016,XLY,36.931758125240556,36.7824592590332,6296800,-0.4043,red
08-09-2016,XLY,36.71005757492647,36.67386245727539,14728200,-0.0986,red
08-10-2016,XLY,36.68744644040539,36.750789642333984,6778800,0.1727,green
08-11-2016,XLY,36.949863874441284,37.11726379394531,7389600,0.453,green
08-12-2016,XLY,37.04034855174541,37.09916305541992,4913200,0.1588,green
08-15-2016,XLY,37.198695373356344,37.17155075073242,6141000,-0.073,red
08-16-2016,XLY,37.081054678066636,36.958900451660156,4615800,-0.3294,red
08-17-2016,XLY,36.82769407256773,36.8729362487793,6848600,0.1228,green
08-18-2016,XLY,36.895568362761765,36.85032272338867,9466000,-0.1226,red
08-19-2016,XLY,36.80507125858356,36.8729362487793,7447800,0.1844,green
08-22-2016,XLY,36.83675003051758,36.83675003051758,5777200,0.0,green
08-23-2016,XLY,37.00867500354748,37.022247314453125,10701600,0.0367,green
08-24-2016,XLY,36.986046471105354,36.845794677734375,6466200,-0.3792,red
08-25-2016,XLY,36.71007194509885,36.7236442565918,6061400,0.037,green
08-26-2016,XLY,36.777940160093884,36.619590759277344,12578400,-0.4306,red
08-29-2016,XLY,36.619585907507634,36.74626541137695,7992600,0.3459,green
08-30-2016,XLY,36.71006343124282,36.54266357421875,4905800,-0.456,red
08-31-2016,XLY,36.515535006220155,36.447669982910156,7001800,-0.1859,red
09-01-2016,XLY,36.48837636231847,36.52004623413086,10833600,0.0868,green
09-02-2016,XLY,36.69649788021067,36.592437744140625,6704800,-0.2836,red
09-06-2016,XLY,36.59244001300567,36.66030502319336,12356000,0.1855,green
09-07-2016,XLY,36.58792137481427,36.67840576171875,10728600,0.2473,green
09-08-2016,XLY,36.48838147031541,36.36170196533203,8918200,-0.3472,red
09-09-2016,XLY,36.10381451180235,35.483985900878906,19125000,-1.7168,red
09-12-2016,XLY,35.34373242815973,35.98165512084961,21753200,1.8049,green
09-13-2016,XLY,35.719243097596035,35.47040939331055,18474400,-0.6966,red
09-14-2016,XLY,35.47946305606365,35.47494125366211,14711400,-0.0127,red
09-15-2016,XLY,35.366364128450854,35.73283386230469,11544200,1.0362,green
09-16-2016,XLY,35.610213501540365,35.6556282043457,10703000,0.1275,green
09-19-2016,XLY,35.71465489458314,35.62836456298828,6254800,-0.2416,red
09-20-2016,XLY,35.77370573865565,35.6556282043457,6684400,-0.3301,red
09-21-2016,XLY,35.710112411074775,36.000770568847656,12031800,0.8139,green
09-22-2016,XLY,36.20968299279787,36.26417922973633,9642800,0.1505,green
09-23-2016,XLY,36.16427132618572,36.182437896728516,7782400,0.0502,green
09-26-2016,XLY,36.082515564718946,35.78277587890625,11856600,-0.8307,red
09-27-2016,XLY,35.828192818199355,36.14609909057617,10275000,0.8873,green
09-28-2016,XLY,36.16881213356905,36.24601745605469,8260600,0.2135,green
09-29-2016,XLY,36.20513204853645,36.0598030090332,12722200,-0.4014,red
09-30-2016,XLY,36.21876267455075,36.350467681884766,9578800,0.3636,green
10-03-2016,XLY,36.20968510688693,36.327762603759766,15452200,0.3261,green
10-04-2016,XLY,36.359564304789906,36.20061111450195,17878200,-0.4372,red
10-05-2016,XLY,36.33684362335336,36.350467681884766,14270600,0.0375,green
10-06-2016,XLY,36.30052217540322,36.37772750854492,14525000,0.2127,green
10-07-2016,XLY,36.4821706471344,36.21421813964844,17384200,-0.7345,red
10-10-2016,XLY,36.38680429045493,36.27326583862305,5941000,-0.312,red
10-11-2016,XLY,36.30051098311847,35.832733154296875,16851800,-1.2886,red
10-12-2016,XLY,35.86906901463185,36.000770568847656,7596400,0.3672,green
10-13-2016,XLY,35.74645988774126,35.869083404541016,8056000,0.343,green
10-14-2016,XLY,35.982603930013774,35.828189849853516,6949200,-0.4291,red
10-17-2016,XLY,35.81457377267229,35.532997131347656,7257200,-0.7862,red
10-18-2016,XLY,35.900854781575646,35.76914978027344,7900400,-0.3669,red
10-19-2016,XLY,35.828205234930614,35.92811965942383,6512200,0.2789,green
10-20-2016,XLY,35.84636129129624,35.8599853515625,9819000,0.038,green
10-21-2016,XLY,35.687406249706555,36.14609909057617,9595400,1.2853,green
10-24-2016,XLY,36.32776709985624,36.40497589111328,7136600,0.2125,green
10-25-2016,XLY,36.24147937552104,35.97806930541992,9267600,-0.7268,red
10-26-2016,XLY,35.8191189452939,35.82365798950195,8653000,0.0127,green
10-27-2016,XLY,35.914490777985634,35.52391815185547,10670400,-1.0875,red
10-28-2016,XLY,35.33316181959915,35.44215774536133,10012200,0.3085,green
10-31-2016,XLY,35.49213046928048,35.46942138671875,11798000,-0.064,red
11-01-2016,XLY,35.56025427357793,35.21963882446289,23891800,-0.9579,red
11-02-2016,XLY,35.12879216915772,35.00617218017578,19390400,-0.3491,red
11-03-2016,XLY,35.06975067483663,34.91533660888672,17801600,-0.4403,red
11-04-2016,XLY,34.88355868124601,34.84722900390625,17824400,-0.1041,red
11-07-2016,XLY,35.34679880433873,35.65108108520508,14287400,0.8608,green
11-08-2016,XLY,35.65107290175921,35.79640197753906,10650400,0.4076,green
11-09-2016,XLY,35.047062332229885,35.869083404541016,22851200,2.3455,green
11-10-2016,XLY,36.009855585294744,36.000770568847656,33370400,-0.0252,red
11-11-2016,XLY,35.86452761088776,36.205142974853516,12078600,0.9497,green
11-14-2016,XLY,36.37318230179089,36.20969009399414,12659400,-0.4495,red
11-15-2016,XLY,36.33684362335336,36.350467681884766,12020400,0.0375,green
11-16-2016,XLY,36.27327027926347,36.5503044128418,7986400,0.7637,green
11-17-2016,XLY,36.58209754978246,36.9908332824707,11402200,1.1173,green
11-18-2016,XLY,36.96811783726736,36.87728500366211,8587200,-0.2457,red
11-21-2016,XLY,36.94540414192214,37.117984771728516,9526800,0.4671,green
11-22-2016,XLY,37.23153719719754,37.55852508544922,11500200,0.8783,green
11-23-2016,XLY,37.49494185786045,37.59485626220703,8874400,0.2665,green
11-25-2016,XLY,37.653885953439804,37.68567657470703,8542600,0.0844,green
11-28-2016,XLY,37.59485088326549,37.38594055175781,10293600,-0.5557,red
11-29-2016,XLY,37.426816355855,37.48585510253906,8735200,0.1577,green
11-30-2016,XLY,37.467701374773114,37.17250061035156,10133200,-0.7879,red
12-01-2016,XLY,37.14069755897527,37.19065475463867,18732200,0.1345,green
12-02-2016,XLY,37.19520416566978,36.98629379272461,15315000,-0.5617,red
12-05-2016,XLY,37.14069408654041,37.390480041503906,16210400,0.6725,green
12-06-2016,XLY,37.41773355816486,37.47677230834961,14066600,0.1578,green
12-07-2016,XLY,37.494943938636126,38.203426361083984,15944200,1.8895,green
12-08-2016,XLY,38.21705042335658,38.203426361083984,11211800,-0.0356,red
12-09-2016,XLY,38.294257322482544,38.28971481323242,9603200,-0.0119,red
12-12-2016,XLY,38.21249889288974,37.971797943115234,11884400,-0.6299,red
12-13-2016,XLY,38.1125834946625,38.31241226196289,9648400,0.5243,green
12-14-2016,XLY,38.30332941386032,38.05354690551758,16914600,-0.6521,red
12-15-2016,XLY,38.117133075622625,37.96271896362305,12218800,-0.4051,red
12-16-2016,XLY,38.073281736338906,37.776336669921875,19737400,-0.7799,red
12-19-2016,XLY,37.86313047214991,37.87683868408203,7572200,0.0362,green
12-20-2016,XLY,37.931664407743476,38.17835998535156,8068400,0.6504,green
12-21-2016,XLY,38.17377705076419,38.160072326660156,5405600,-0.0359,red
12-22-2016,XLY,38.091552550943376,37.74892044067383,8922000,-0.8995,red
12-23-2016,XLY,37.7397835318458,37.66668701171875,5674000,-0.1937,red
12-27-2016,XLY,37.69410103455458,37.8128776550293,12202200,0.3151,green
12-28-2016,XLY,37.895103209748726,37.55247116088867,7715400,-0.9042,red
12-29-2016,XLY,37.57988607123076,37.502220153808594,5132600,-0.2067,red
12-30-2016,XLY,37.621011067457964,37.18701171875,9618200,-1.1536,red
01-03-2017,XLY,37.483957896467096,37.40629196166992,28101000,-0.2072,red
01-04-2017,XLY,37.57074672863961,37.90424346923828,10987600,0.8877,green
01-05-2017,XLY,37.671257330308265,37.87683868408203,8793400,0.5457,green
01-06-2017,XLY,37.86769778485389,38.06414031982422,13076200,0.5188,green
01-09-2017,XLY,38.050439658762144,38.03216552734375,7711200,-0.048,red
01-10-2017,XLY,38.02302660393565,38.16921615600586,10349600,0.3845,green
01-11-2017,XLY,38.14180099851806,38.25144577026367,10777400,0.2875,green
01-12-2017,XLY,38.16464036419229,38.21489334106445,8564600,0.1317,green
01-13-2017,XLY,38.23774530374594,38.35652542114258,5616800,0.3106,green
01-17-2017,XLY,38.24687981138582,38.42047882080078,8651800,0.4539,green
01-18-2017,XLY,38.43418726527192,38.35195541381836,5820200,-0.214,red
01-19-2017,XLY,38.40678003602678,38.23318099975586,8326000,-0.452,red
01-20-2017,XLY,38.37022485115606,38.34281539916992,10983800,-0.0714,red
01-23-2017,XLY,38.16921554653268,38.37022399902344,17105800,0.5266,green
01-24-2017,XLY,38.429620634643676,38.68545150756836,9594400,0.6657,green
01-25-2017,XLY,38.83620258455958,38.92300033569336,7338200,0.2235,green
01-26-2017,XLY,38.954989859311105,38.98240280151367,7809800,0.0704,green
01-27-2017,XLY,39.0098250420195,38.859066009521484,9021600,-0.3865,red
01-30-2017,XLY,38.799649769168084,38.8133544921875,7579200,0.0353,green
01-31-2017,XLY,38.63976421645445,38.75397491455078,9490000,0.2956,green
02-01-2017,XLY,38.81793191492314,38.680877685546875,10413600,-0.3531,red
02-02-2017,XLY,38.62148962649134,38.64889907836914,8162000,0.071,green
02-03-2017,XLY,38.53010952887421,38.598636627197266,7304200,0.1779,green
02-06-2017,XLY,38.48899780872263,38.48442840576172,7878400,-0.0119,red
02-07-2017,XLY,38.50271396011763,38.44789505004883,11451200,-0.1424,red
02-08-2017,XLY,38.44789476634319,38.68545150756836,8259800,0.6179,green
02-09-2017,XLY,38.68544424297691,38.92757034301758,7058400,0.6259,green
02-10-2017,XLY,38.982385223771345,39.165122985839844,7652000,0.4688,green
02-13-2017,XLY,39.25651046661112,39.2108268737793,8817600,-0.1164,red
02-14-2017,XLY,39.192543373590674,39.434669494628906,6336200,0.6178,green
02-15-2017,XLY,39.370707983186115,39.64024353027344,9509800,0.6846,green
02-16-2017,XLY,39.599126123492546,39.439231872558594,6165000,-0.4038,red
02-17-2017,XLY,39.34330573480792,39.56715774536133,7757200,0.569,green
02-21-2017,XLY,39.74075561022265,39.79557800292969,7182800,0.138,green
02-22-2017,XLY,39.75446033704089,39.79557800292969,4491200,0.1034,green
02-23-2017,XLY,39.845827342189,39.52603530883789,6937400,-0.8026,red
02-24-2017,XLY,39.45752070391976,39.70878219604492,9692600,0.6368,green
02-27-2017,XLY,39.72247290089452,39.754451751708984,6904800,0.0805,green
02-28-2017,XLY,39.649381198432444,39.4575080871582,8179000,-0.4839,red
03-01-2017,XLY,39.882379378888295,39.90065002441406,17269600,0.0458,green
03-02-2017,XLY,39.88238013228596,39.80471420288086,7870800,-0.1947,red
03-03-2017,XLY,39.763585861858274,39.74531173706055,6563000,-0.046,red
03-06-2017,XLY,39.617408752441406,39.617408752441406,5205400,0.0,green
03-07-2017,XLY,39.61740592811339,39.4894905090332,6147800,-0.3229,red
03-08-2017,XLY,39.54888198688076,39.65395736694336,5219000,0.2657,green
03-09-2017,XLY,39.617408752441406,39.617408752441406,5493800,0.0,green
03-10-2017,XLY,39.79100665796592,39.676795959472656,7013200,-0.287,red
03-13-2017,XLY,39.69965898643112,39.781890869140625,4982200,0.2071,green
03-14-2017,XLY,39.74074911381558,39.772727966308594,7785600,0.0805,green
03-15-2017,XLY,39.850398296119295,39.982879638671875,7473800,0.3324,green
03-16-2017,XLY,40.010292301861355,39.97831344604492,12529400,-0.0799,red
03-17-2017,XLY,40.024591731693086,40.0291748046875,9428600,0.0115,green
03-20-2017,XLY,40.06123948220947,39.93294143676758,5278000,-0.3203,red
03-21-2017,XLY,40.02915845735975,39.42890548706055,9291400,-1.4995,red
03-22-2017,XLY,39.3968519328837,39.47474670410156,12202200,0.1977,green
03-23-2017,XLY,39.54346736298259,39.566375732421875,7274000,0.0579,green
03-24-2017,XLY,39.607610965741586,39.662593841552734,6622200,0.1388,green
03-27-2017,XLY,39.42432032681821,39.648841857910156,9808200,0.5695,green
03-28-2017,XLY,39.644271946425626,39.95127487182617,8310000,0.7744,green
03-29-2017,XLY,39.95129250440112,40.18955993652344,9123400,0.5964,green
